gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,dt,dvp,dvt,ebit,ebitda,ib,invt,lct,lt,ni,oancf,optdr,revt,sale,seq,tie,costat,prcc_c
001743,20211231,2021,INDL,C,D,STD,ARCB,USD,776.0530,2112.6760,929.0670,3584.4900,24.8670,337.1070,0.0000,8.1390,271.3560,395.5770,213.5210,0.0000,702.6940,1183.6090,213.5210,323.5150,,3980.0670,3980.0670,929.0670,,A,119.8500
001773,20211231,2021,INDL,C,D,STD,ARW,USD,15893.3230,19535.5400,5282.2950,30274.6530,68.0660,2882.9560,0.0000,0.0000,1572.2150,1767.3350,1108.1970,4201.9650,11326.0890,14194.6940,1108.1970,418.9830,,34477.0180,34477.0180,5282.2950,,A,134.2700
001794,20210930,2021,INDL,C,D,STD,ASH,USD,1717.0000,6612.0000,2752.0000,1285.0000,57.0000,1738.0000,0.0000,71.0000,197.0000,442.0000,173.0000,473.0000,934.0000,3860.0000,220.0000,560.0000,,2111.0000,2111.0000,2752.0000,,A,107.6600
001823,20211231,2021,INDL,C,D,STD,ATRO,USD,339.8610,609.1380,256.6040,361.9060,31.4780,181.8680,0.0000,0.0000,-37.6260,-9.5260,-25.5780,157.5760,118.6130,352.5340,-25.5780,-5.5300,0.0000,444.9080,444.9080,256.6040,,A,12.0000
001864,20210131,2020,INDL,C,D,STD,REX,USD,258.7500,479.3450,384.7830,338.0790,5.9920,12.3140,0.0000,0.0000,-3.8000,17.1060,3.0010,37.8800,30.7370,42.1620,3.0010,8.6230,,372.8460,372.8460,384.7830,,A,73.4700
001878,20210131,2020,INDL,C,D,STD,ADSK,USD,2699.2000,7279.8000,965.5000,252.6000,219.6000,2104.6000,0.0000,0.0000,650.6000,771.9000,1208.2000,0.0000,3254.7000,6314.3000,1208.2000,1437.2000,,3790.4000,3790.4000,965.5000,,A,305.3400
001891,20210630,2021,INDL,C,D,STD,ADP,USD,40741.8000,48772.5000,5670.1000,8129.6000,423.7000,3424.1000,0.0000,1583.7000,3293.9000,3804.6000,2598.5000,0.0000,38094.8000,43102.4000,2598.5000,3093.3000,2.6000,15005.4000,15005.4000,5670.1000,,A,246.5800
001913,20211231,2021,INDL,C,D,STD,AVY,USD,2734.6000,7971.6000,1924.4000,5853.5000,82.6060,2974.0000,0.0000,220.6000,1064.3000,1306.3000,740.1000,907.2000,2547.9000,6047.2000,740.1000,1046.8000,,8408.3000,8408.3000,1924.4000,,A,216.5700
001919,20210630,2021,INDL,C,D,STD,AVT,USD,7163.4210,8925.4220,4084.1840,17162.1320,99.6010,1489.5130,0.0000,84.3090,365.7990,497.7160,193.1140,3236.8370,3055.2380,4841.2380,193.1140,90.9490,2.8000,19534.6790,19534.6790,4084.1840,,A,41.2300
001926,20210228,2020,INDL,C,D,STD,AZZ,USD,303.4920,996.4420,623.2920,613.4480,25.1080,217.6360,0.0000,17.6420,81.6130,126.2160,39.6140,92.9120,113.8500,373.1500,39.6140,92.0350,,838.9170,838.9170,623.2920,,A,47.4400
001968,20211231,2021,INDL,C,D,STD,BMI,USD,261.3600,530.8180,403.0700,271.8520,29.2500,,0.0000,22.1990,78.7230,106.5850,60.8840,99.6110,82.1460,,60.8840,87.5100,,505.1980,505.1980,403.0700,,A,106.5600
001979,20211231,2021,INDL,C,D,STD,BCPC,USD,322.2320,1199.3250,877.0150,531.2680,32.2870,118.0440,0.0000,20.7060,129.6250,178.0120,96.1040,91.0580,143.8020,322.3100,96.1040,160.5140,0.5000,799.0230,799.0230,877.0150,,A,168.6000
001988,20211231,2021,INDL,C,D,STD,BLL,USD,5223.0000,19714.0000,3627.0000,11085.0000,320.8440,8145.0000,0.0000,227.0000,1433.0000,2133.0000,878.0000,1795.0000,5953.0000,16029.0000,878.0000,1760.0000,0.7000,13811.0000,13811.0000,3627.0000,,A,96.2700
002002,20211231,2021,INDL,C,D,STD,BPOP,USD,,75097.8990,5947.2540,-28.4170,79.8510,,1.4120,143.7020,1902.8190,1967.0570,934.8890,144.2450,,69128.5020,934.8890,1005.1580,,2764.7650,2764.7650,5969.3970,165.0470,A,82.0400
002005,20211231,2021,INDL,C,D,STD,BOH,USD,,22784.9410,1431.6110,-21.0740,40.2530,,2.9750,113.6080,407.8190,428.9030,253.3720,29.0780,,21173.3300,253.3720,377.1510,,698.0690,698.0690,1611.6110,29.4260,A,83.7600
002019,20211231,2021,INDL,C,D,STD,BK,USD,,444438.0000,38196.0000,-4.0000,804.1450,,207.0000,1333.0000,7460.0000,9327.0000,3759.0000,2.0000,,401047.0000,3759.0000,2838.0000,,16158.0000,16158.0000,43034.0000,227.0000,A,58.0800
002049,20211231,2021,INDL,C,D,STD,B,USD,680.2090,2576.8200,1428.7660,712.7650,50.6850,630.9100,0.0000,32.4020,152.8870,243.9720,99.8730,239.6550,310.3940,1148.0540,99.8730,167.8060,1.2300,1258.8460,1258.8460,1428.7660,,A,46.5900
002086,20211231,2021,INDL,C,D,STD,BAX,USD,8872.0000,33521.0000,9077.0000,6655.0000,501.6150,18009.0000,0.0000,547.0000,2102.0000,2992.0000,1284.0000,2453.0000,4236.0000,24400.0000,1284.0000,2222.0000,1.3000,12784.0000,12784.0000,9077.0000,,A,85.8400
002101,20210630,2021,INDL,C,D,STD,AIT,USD,1196.5750,2271.8070,932.5460,2293.0230,38.5160,919.9870,0.0000,50.9920,260.1450,315.2900,144.7570,362.5470,427.7000,1339.2610,144.7570,241.6970,1.9000,3235.9190,3235.9190,932.5460,,A,102.7000
002111,20210930,2021,INDL,C,D,STD,BDX,USD,8838.0000,53866.0000,23675.0000,8582.0000,284.4760,17580.0000,90.0000,1048.0000,3420.0000,5554.0000,2092.0000,2866.0000,6626.0000,30189.0000,2092.0000,4647.0000,1.4600,20248.0000,20248.0000,23677.0000,,A,251.4800
002136,20211231,2021,INDL,C,D,STD,VZ,USD,36728.0000,366596.0000,81790.0000,56301.0000,4197.7990,177930.0000,0.0000,10532.0000,31742.0000,47948.0000,22065.0000,3055.0000,47160.0000,283396.0000,22065.0000,39539.0000,,133613.0000,133613.0000,81790.0000,,A,51.9600
002184,20210131,2020,INDL,C,D,STD,BBY,USD,12540.0000,19067.0000,4587.0000,35928.0000,257.0000,3972.0000,0.0000,580.0000,2606.0000,3445.0000,1798.0000,5612.0000,10521.0000,14480.0000,1798.0000,4927.0000,2.9000,47262.0000,47262.0000,4587.0000,,A,99.7900
002259,20211231,2021,INDL,C,D,STD,BKH,USD,808.1330,9131.8960,2787.0940,1303.7200,64.7390,,0.0000,145.0230,409.4290,645.3820,236.7440,150.9790,901.7130,6244.7730,236.7440,-64.5650,,1949.1020,1949.1020,2787.0940,,A,70.5700
002269,20210430,2020,INDL,C,D,STD,HRB,USD,1699.7240,3653.6460,352.4010,1685.2400,181.4660,1939.0580,0.0000,195.0680,769.6270,926.4790,590.2120,0.0000,1163.0790,3301.2450,583.7910,625.9280,,3413.9870,3413.9870,352.4010,,A,15.8600
002285,20211231,2021,INDL,C,D,STD,BA,USD,108666.0000,138552.0000,-14999.0000,55110.0000,588.9170,59641.0000,0.0000,0.0000,-1016.0000,756.0000,-4202.0000,78823.0000,81992.0000,153398.0000,-4202.0000,-3416.0000,0.0000,62272.0000,62272.0000,-14999.0000,,A,201.3200
002312,20211231,2021,INDL,C,D,STD,RHI,USD,2268.5470,2952.3590,1381.0510,3713.2060,110.6860,265.0780,0.0000,170.6790,742.5050,796.9560,598.6260,0.0000,1358.6730,1571.3080,598.6260,603.1360,,6461.4440,6461.4440,1381.0510,,A,111.5200
002352,20210731,2021,INDL,C,D,STD,BRC,USD,465.1040,1377.7560,963.0280,557.7690,52.0670,84.0140,0.0000,45.7460,170.2910,195.7740,129.6590,136.1070,257.5840,414.7280,129.6590,205.6650,2.4900,1144.6980,1144.6980,963.0280,,A,53.9000
002403,20211231,2021,INDL,C,D,STD,BMY,USD,33262.0000,109314.0000,35946.0000,8601.0000,2176.0000,45412.0000,0.0000,4455.0000,8825.0000,19584.0000,6994.0000,2095.0000,21868.0000,73308.0000,6994.0000,16207.0000,,46385.0000,46385.0000,35946.0000,,A,62.3500
002436,20210131,2020,INDL,C,D,STD,CAL,USD,782.5560,1867.0500,200.2470,1232.0830,37.9660,1120.8530,0.0000,10.7640,-65.0410,-4.5020,-439.1140,487.9550,905.5090,1663.1960,-439.1140,126.3530,,2117.0700,2117.0700,200.2470,,A,15.6500
002444,20211231,2021,INDL,C,D,STD,BC,USD,2124.6000,5425.0000,1914.2000,4002.1000,76.9330,1917.7000,0.0000,98.9000,838.0000,1016.1000,595.4000,1208.0000,1442.2000,3510.8000,593.3000,574.0000,,5846.2000,5846.2000,1914.2000,,A,100.7300
002448,20211231,2021,INDL,C,D,STD,MTRN,USD,627.2520,1607.4790,720.4400,1190.4820,20.4480,533.8790,0.0000,9.6970,104.2370,141.6100,72.4740,361.1150,204.5090,887.0390,72.4740,90.2410,0.7000,1510.6440,1510.6440,720.4400,,A,91.9400
002497,20211231,2021,INDL,C,D,STD,MTZ,USD,2873.9540,7121.3930,2539.8090,6805.7350,76.4290,2285.9490,0.0000,0.0000,419.8500,842.6760,328.8310,92.5950,1784.5980,4577.5320,328.8310,793.0740,,7951.7810,7951.7810,2539.8090,,A,92.2800
002504,20211231,2021,INDL,C,D,STD,UIS,USD,1133.0000,2419.5000,-113.7000,1371.9000,67.2000,610.9000,0.0000,0.0000,175.6000,281.0000,-448.5000,7.6000,752.5000,2483.9000,-448.5000,132.5000,,2054.4000,2054.4000,-113.7000,,A,20.5700
002547,20211231,2021,INDL,C,D,STD,CI,USD,36134.0000,154889.0000,47112.0000,150190.0000,322.9480,32210.0000,0.0000,1347.0000,8441.0000,11364.0000,5365.0000,3722.0000,43572.0000,107705.0000,5365.0000,7191.0000,1.8500,174274.0000,174274.0000,47112.0000,,A,229.6300
002558,20211231,2021,INDL,C,D,STD,CNA,USD,,66639.0000,12809.0000,10257.0000,271.3640,3027.0000,0.0000,620.0000,1235.0000,1289.0000,1202.0000,0.0000,,53830.0000,1202.0000,1997.0000,,11546.0000,11546.0000,12809.0000,,A,44.0800
002574,20211231,2021,INDL,C,D,STD,CSX,USD,3873.0000,40531.0000,13490.0000,6041.0000,2201.7870,16908.0000,0.0000,839.0000,5061.0000,6481.0000,3781.0000,339.0000,2233.0000,27031.0000,3781.0000,5099.0000,1.2000,12522.0000,12522.0000,13490.0000,,A,37.6000
002577,20211231,2021,INDL,C,D,STD,CTS,USD,289.0890,664.4620,463.5780,301.3760,32.1790,74.7470,0.0000,5.1730,78.1660,105.0960,-41.8660,49.5060,114.0660,200.8840,-41.8660,86.1410,,512.9250,512.9250,463.5780,,A,36.7200
002593,20210930,2021,INDL,C,D,STD,CBT,USD,1425.0000,3306.0000,947.0000,2443.0000,56.7270,1188.0000,0.0000,80.0000,481.0000,641.0000,250.0000,523.0000,1147.0000,2216.0000,250.0000,257.0000,,3400.0000,3400.0000,947.0000,,A,56.2000
002596,20210630,2021,INDL,C,D,STD,CACI,USD,1331.1760,6172.3720,2665.1430,3930.6700,23.5540,2160.4210,0.0000,0.0000,539.4510,664.8510,457.4430,79.6960,884.8010,3507.0940,457.4430,592.2150,,6044.1350,6044.1350,2665.1430,,A,269.2100
002615,20210228,2020,INDL,C,D,STD,CAMP,USD,214.2880,433.8050,95.0850,167.5610,35.2290,208.4580,0.0000,0.0000,0.1960,22.1980,-21.1570,23.6630,107.2450,338.7200,-56.3090,28.5850,,308.5870,308.5870,95.0850,,A,9.9200
002628,20211231,2021,INDL,C,D,STD,CWT,USD,300.4580,3623.2710,1177.5940,552.6190,53.7160,1076.3890,0.0000,47.3980,129.5750,238.2900,101.1250,9.5110,256.5760,2440.2910,101.1250,231.7180,,790.9090,790.9090,1177.5940,,A,71.8600
002663,20210731,2021,INDL,C,D,STD,CPB,USD,1695.0000,11734.0000,3152.0000,5387.0000,302.0000,5255.0000,0.0000,444.0000,1302.0000,1619.0000,1008.0000,933.0000,1814.0000,8580.0000,1002.0000,1035.0000,,8476.0000,8476.0000,3152.0000,,A,43.4600
002751,20210630,2021,INDL,C,D,STD,CAH,USD,31048.0000,44453.0000,1791.0000,155312.0000,291.0000,6715.0000,0.0000,576.0000,1909.0000,2714.0000,611.0000,14594.0000,27624.0000,42659.0000,611.0000,2320.0000,,162467.0000,162467.0000,1791.0000,,A,51.4900
002771,20211231,2021,INDL,C,D,STD,CSL,USD,2150.9000,7246.8000,2629.5000,3265.8000,52.0000,3015.8000,0.0000,112.7000,605.4000,823.3000,387.0000,605.1000,1169.5000,4617.3000,421.7000,421.7000,1.4000,4810.3000,4810.3000,2629.5000,,A,248.1200
002787,20210630,2021,INDL,C,D,STD,CRS,USD,1117.4000,2971.2000,1392.3000,1329.5000,48.0410,739.0000,0.0000,39.1000,-157.7000,-34.1000,-229.6000,425.7000,306.3000,1578.9000,-229.6000,250.0000,0.3000,1475.6000,1475.6000,1392.3000,,A,29.1900
002807,20210430,2020,INDL,C,D,STD,CASY,USD,723.6330,4460.3140,1932.6790,5297.7540,36.9500,1363.7490,0.0000,49.0910,492.4490,757.6440,312.9000,286.5980,612.7490,2527.6350,312.9000,804.0880,,7654.1890,7654.1890,1932.6790,,A,178.6200
002817,20211231,2021,INDL,C,D,STD,CAT,USD,43455.0000,82793.0000,16484.0000,33857.0000,535.8880,33027.0000,0.0000,2374.0000,7711.0000,10063.0000,6489.0000,14038.0000,29847.0000,66277.0000,6489.0000,7198.0000,2.6000,50971.0000,50971.0000,16484.0000,,A,206.7400
002818,20210131,2020,INDL,C,D,STD,CATO,USD,290.5500,591.4520,246.4980,433.1870,22.6040,206.7360,0.0000,7.9120,-79.2490,-64.5680,-47.4830,84.1230,181.9340,344.9540,-47.4830,-30.7100,,575.1110,575.1110,246.4980,,A,9.5900
002820,20210331,2020,INDL,C,D,STD,CVCO,USD,651.7990,951.8330,683.6400,864.4500,9.2350,29.7310,0.0000,0.0000,92.0250,98.3490,76.6460,131.2340,237.1040,268.1930,76.6460,114.0310,0.0000,1108.0510,1108.0510,683.6400,,A,175.4500
002960,20211231,2021,INDL,C,D,STD,CHE,USD,230.2860,1342.7230,623.2730,1369.4580,14.9130,323.5420,0.0000,22.0160,344.0250,403.0760,268.5500,10.1090,302.3990,719.4500,268.5500,308.5970,0.3000,2139.2610,2139.2610,623.2730,,A,529.0400
002968,20211231,2021,INDL,C,D,STD,JPM,USD,,3743567.0000,259289.0000,-3703.0000,2944.1490,,1600.0000,13056.0000,79890.0000,87822.0000,48334.0000,8923.0000,,3449440.0000,48334.0000,78084.0000,,127202.0000,127202.0000,294127.0000,5553.0000,A,158.3500
002986,20211231,2021,INDL,C,D,STD,CPK,USD,173.1350,2114.8690,774.1300,376.1950,17.6550,,0.0000,33.3630,131.1120,193.7730,83.4670,24.6800,376.4330,1340.7390,83.4660,150.5040,,569.9680,569.9680,774.1300,,A,145.8100
002991,20211231,2021,INDL,C,D,STD,CVX,USD,33738.0000,239535.0000,139067.0000,116938.0000,1929.8060,34664.0000,0.0000,10179.0000,16180.0000,34105.0000,15625.0000,6305.0000,26791.0000,99595.0000,15625.0000,29187.0000,6.0000,155606.0000,155606.0000,139067.0000,,A,117.3500
003007,20210630,2021,INDL,C,D,STD,EAT,USD,207.2000,2274.9000,-303.3000,2834.5000,45.9000,2043.8000,0.0000,0.2000,210.6000,360.8000,131.6000,28.9000,571.6000,2578.2000,131.6000,369.7000,,3337.8000,3337.8000,-303.3000,,A,36.5900
003026,20211231,2021,INDL,C,D,STD,CHD,USD,1233.4000,7996.5000,3233.2000,2737.9000,242.5460,2481.1000,0.0000,247.5000,992.4000,1181.1000,827.5000,535.4000,2075.2000,4763.3000,827.5000,993.8000,1.2000,5190.1000,5190.1000,3233.2000,,A,102.5000
003028,20211231,2021,INDL,C,D,STD,CHDN,USD,501.5000,2981.6000,306.8000,1047.9000,38.1000,2006.0000,0.0000,26.1000,307.6000,410.8000,249.1000,0.0000,395.0000,2674.8000,249.1000,335.5000,,1597.2000,1597.2000,306.8000,,A,240.9000
003062,20210531,2020,INDL,C,D,STD,CTAS,USD,2843.3090,8236.8230,3687.8470,3580.1530,104.0610,2716.5270,0.0000,530.4620,1363.4620,1607.2980,1110.9680,1291.9010,1934.0850,4548.9760,1110.9680,1360.7400,1.1000,7116.3400,7116.3400,3687.8470,,A,353.4600
003107,20211231,2021,INDL,C,D,STD,CLF,USD,7653.0000,18975.0000,5490.0000,14809.0000,500.1590,5799.0000,0.0000,0.0000,4273.0000,5213.0000,2985.0000,5188.0000,3561.0000,13201.0000,2988.0000,2785.0000,,20444.0000,20444.0000,5490.0000,,A,21.7700
003121,20210630,2021,INDL,C,D,STD,CLX,USD,1829.0000,6334.0000,411.0000,3962.0000,122.7800,3186.0000,0.0000,564.0000,1225.0000,1436.0000,710.0000,752.0000,2056.0000,5742.0000,710.0000,1276.0000,2.1000,7341.0000,7341.0000,411.0000,,A,174.3600
003138,20211231,2021,INDL,C,D,STD,COKE,USD,1076.6620,3445.5700,711.7860,3443.6650,9.3740,938.6030,0.0000,9.3740,447.6600,631.3030,189.5800,302.8510,834.8560,2733.7840,189.5800,521.7550,,5562.7140,5562.7140,711.7860,,A,619.1900
003144,20211231,2021,INDL,C,D,STD,KO,USD,22545.0000,94354.0000,22999.0000,13915.0000,4325.0000,40925.0000,0.0000,7251.0000,11334.0000,12776.0000,9771.0000,3414.0000,19950.0000,69494.0000,9771.0000,12625.0000,3.3000,38655.0000,38655.0000,22999.0000,,A,59.2100
003153,20211231,2021,INDL,C,D,STD,CDE,USD,289.5770,1734.4220,800.2620,511.5390,256.9200,517.4620,0.0000,0.0000,59.3460,199.6490,-31.3220,132.4090,235.8680,934.1600,-31.3220,110.4820,,832.8280,832.8280,800.2620,,A,5.0400
003157,20210930,2021,INDL,C,D,STD,COHR,USD,1179.2850,1888.9300,868.1850,865.0840,24.5380,514.9260,0.0000,0.0000,139.2840,194.2550,-106.7510,392.2410,382.2150,1020.7450,-106.7510,72.9380,,1487.4680,1487.4680,868.1850,,A,266.5400
003158,20211231,2021,INDL,C,D,STD,COHU,USD,750.7930,1259.0440,882.5020,487.6650,48.5490,141.8240,0.0000,0.0000,132.5790,181.1460,167.3250,161.0530,192.4590,376.5420,167.3250,97.7290,,887.2140,887.2140,882.5020,,A,38.0900
003170,20211231,2021,INDL,C,D,STD,CL,USD,4397.0000,15040.0000,609.0000,6579.0000,840.4800,7794.0000,0.0000,1515.0000,3879.0000,4435.0000,2166.0000,1692.0000,4051.0000,14069.0000,2166.0000,3325.0000,2.3000,17421.0000,17421.0000,609.0000,,A,85.3400
003203,20210831,2021,INDL,C,D,STD,CCF,USD,212.9640,404.1590,344.3240,157.8560,9.4480,8.7170,0.0000,7.5570,62.5200,79.3240,44.9200,41.2170,32.9220,59.8350,44.9200,61.2170,0.7000,293.3360,293.3360,344.3240,,A,99.5600
003221,20211231,2021,INDL,C,D,STD,AON,USD,19032.0000,31917.0000,1061.0000,8341.0000,214.8000,9758.0000,0.0000,447.0000,3526.0000,3852.0000,1255.0000,0.0000,19073.0000,30759.0000,1255.0000,2182.0000,,12193.0000,12193.0000,1061.0000,,A,300.5600
003226,20211231,2021,INDL,C,D,STD,CMCSA,USD,24807.0000,275905.0000,96092.0000,81739.0000,4533.2300,107259.0000,0.0000,4613.0000,20842.0000,34646.0000,14159.0000,0.0000,29348.0000,177896.0000,14159.0000,29146.0000,1.8000,116385.0000,116385.0000,96092.0000,,A,50.3300
003231,20211231,2021,INDL,C,D,STD,CMA,USD,,94616.0000,7503.0000,-327.0000,130.6880,,23.0000,388.0000,1908.0000,2007.0000,1168.0000,7.0000,,86719.0000,1168.0000,634.0000,4.0000,3024.0000,3024.0000,7897.0000,57.0000,A,87.0000
003238,20211231,2021,INDL,C,D,STD,CBSH,USD,,36689.0880,3437.2980,-53.4600,121.6840,,0.0000,122.6930,852.1140,896.9800,530.7650,8.7300,,33240.7640,530.7650,597.7220,1.4000,1435.0420,1435.0420,3437.2980,12.8660,A,68.7400
003243,20211231,2021,INDL,C,D,STD,C,USD,,2291413.0000,182977.0000,42295.0000,1984.3550,257490.0000,1040.0000,5236.0000,34306.0000,38270.0000,21945.0000,262169.0000,,2088741.0000,21952.0000,61249.0000,,80565.0000,80565.0000,201972.0000,,A,60.3900
003246,20210831,2021,INDL,C,D,STD,CMC,USD,2736.8280,4638.6710,2294.8770,5456.2900,120.5870,1163.0630,0.0000,57.7660,609.5470,777.1600,412.8650,935.3870,980.4730,2343.5620,412.8650,228.4740,,6729.7600,6729.7600,2294.8770,,A,36.2900
003278,20211231,2021,INDL,C,D,STD,CAR,USD,1847.0000,22600.0000,-220.0000,4411.0000,55.9000,17995.0000,0.0000,0.0000,2084.0000,3758.0000,1285.0000,0.0000,2408.0000,22809.0000,1285.0000,3491.0000,,9313.0000,9313.0000,-220.0000,,A,207.3700
003358,20210731,2021,INDL,C,D,STD,CMTL,USD,287.4960,993.1110,500.7190,357.3120,26.2480,249.4100,0.0000,10.5690,35.8220,66.2210,-73.4800,80.3580,203.5610,492.3920,-73.4800,-40.6380,,581.6950,581.6950,500.7190,,A,23.6900
003362,20210531,2020,INDL,C,D,STD,CAG,USD,2702.1000,22195.6000,8551.8000,7580.7000,480.2840,8523.2000,0.0000,503.2000,1961.0000,2348.7000,1298.8000,1734.0000,3306.2000,13564.2000,1298.8000,1468.1000,,11184.7000,11184.7000,8551.8000,,A,36.2600
003382,20211231,2021,INDL,C,D,STD,SSTK,USD,388.2150,851.7100,468.4820,236.1880,36.4170,45.3300,0.0000,30.6510,111.7060,160.4770,91.8830,0.0000,333.7840,383.2280,91.8830,216.3720,,773.4150,773.4150,468.4820,,A,110.8800
003413,20211231,2021,INDL,C,D,STD,ED,USD,5551.0000,63116.0000,20037.0000,8818.0000,354.0000,,0.0000,1079.0000,2826.0000,4858.0000,1346.0000,437.0000,5427.0000,42780.0000,1346.0000,2733.0000,,13676.0000,13676.0000,20037.0000,,A,85.3200
003429,20211231,2021,INDL,C,D,STD,CTO,USD,,733.1390,430.4500,60.6100,5.9160,278.4710,2.3250,26.3980,-1.3850,,29.9400,0.6920,,302.6590,29.9400,27.5770,,70.2720,70.2720,430.4800,,A,61.4200
003439,20211231,2021,INDL,C,D,STD,CMS,USD,2627.0000,28753.0000,6407.0000,5069.0000,289.7580,,5.0000,510.0000,1146.0000,2260.0000,751.0000,667.0000,2204.0000,21565.0000,1353.0000,1819.0000,,7329.0000,7329.0000,7188.0000,,A,65.0500
003469,20211231,2021,INDL,C,D,STD,CLR,USD,1564.3900,18591.1110,7475.4560,1057.7370,364.2980,6844.3660,0.0000,168.5360,2470.4540,4406.9060,1660.9680,105.5680,1500.1270,10734.7860,1660.9680,3973.8510,,5719.3180,5719.3180,7475.4560,,A,44.7600
003504,20211031,2021,INDL,C,D,STD,COO,USD,1465.3000,9606.2000,6941.8000,774.1000,49.3000,1663.5000,0.0000,3.0000,621.6000,930.9000,2944.7000,585.6000,732.1000,2664.2000,2944.7000,738.6000,0.0200,2922.5000,2922.5000,6941.8000,,A,418.9400
003532,20211231,2021,INDL,C,D,STD,GLW,USD,7659.0000,30154.0000,12333.0000,7587.0000,830.0000,7829.0000,24.0000,836.0000,2190.0000,3671.0000,1906.0000,2481.0000,4806.0000,17609.0000,1906.0000,3412.0000,,14082.0000,14082.0000,12333.0000,,A,37.2300
003562,20211231,2021,INDL,C,D,STD,CUZ,USD,,7312.0340,4566.7700,552.1600,148.6880,2290.5340,0.0000,185.6200,180.3930,,278.5860,0.0000,,2711.6340,278.5860,389.4780,,761.8740,761.8740,4566.7700,,A,40.2800
003570,20210731,2021,INDL,C,D,STD,CBRL,USD,353.5960,2391.6940,663.6330,2416.0780,23.4970,1126.1330,0.0000,23.7660,154.0910,262.6950,254.5130,138.3200,465.2620,1728.0610,254.5130,301.9030,,2821.4440,2821.4440,663.6330,,A,128.6400
003580,20211231,2021,INDL,C,D,STD,CR,USD,1744.2000,4486.6000,1832.3000,1821.0000,57.8360,944.2000,0.0000,100.9000,485.3000,603.4000,394.3000,440.9000,795.2000,2651.5000,435.4000,498.5000,3.0600,3180.0000,3180.0000,1832.3000,,A,101.7300
003592,20211231,2021,INDL,C,D,STD,OMF,USD,,22079.0000,3093.0000,1947.0000,127.8100,17901.0000,0.0000,1278.0000,2762.0000,3026.0000,1314.0000,52.0000,,18986.0000,1314.0000,2247.0000,,4973.0000,4973.0000,3093.0000,,A,50.0400
003619,20211231,2021,INDL,C,D,STD,CCK,USD,4495.0000,13858.0000,1912.0000,9029.0000,126.1320,6389.0000,0.0000,0.0000,1335.0000,1782.0000,-507.0000,1735.0000,4133.0000,11528.0000,-560.0000,905.0000,,11394.0000,11394.0000,1912.0000,,A,110.6200
003643,20211231,2021,INDL,C,D,STD,CFR,USD,,50878.4900,4294.1030,23.9650,63.9860,,7.1570,195.9430,593.1350,662.4240,443.0790,3.4640,,46438.9350,443.0790,648.2930,,1383.9970,1383.9970,4439.5550,23.9020,A,126.0700
003650,20211231,2021,INDL,C,D,STD,CMI,USD,12309.0000,23710.0000,8474.0000,17690.0000,142.5000,4092.0000,0.0000,809.0000,2209.0000,2867.0000,2131.0000,4355.0000,7084.0000,14309.0000,2131.0000,2256.0000,2.9500,24021.0000,24021.0000,8474.0000,,A,218.1400
003662,20211231,2021,INDL,C,D,STD,CW,USD,1307.8080,4103.5450,1826.4900,1458.1910,38.4700,1213.1920,0.0000,28.6600,401.7710,516.1550,267.1590,411.5670,734.8670,2277.0550,267.1590,387.6680,,2505.9310,2505.9310,1826.4900,,A,138.6700
003708,20211231,2021,INDL,C,D,STD,WEN,USD,592.8490,5101.3910,436.4050,611.6800,215.8490,3856.4090,0.0000,94.8460,361.0400,486.5800,200.3920,5.9340,426.9250,4664.9860,200.3920,345.7720,2.0300,1896.9980,1896.9980,436.4050,,A,23.8500
003734,20211231,2021,INDL,C,D,STD,DAN,USD,3586.0000,7632.0000,1922.0000,7733.0000,144.2390,2646.0000,0.0000,58.0000,363.0000,752.0000,197.0000,1564.0000,2174.0000,5459.0000,197.0000,158.0000,,8945.0000,8945.0000,1922.0000,,A,22.8200
003735,20211231,2021,INDL,C,D,STD,DHR,USD,11648.0000,83184.0000,41899.0000,9274.0000,715.0000,23272.0000,164.0000,765.0000,8109.0000,10277.0000,6347.0000,2767.0000,8140.0000,38007.0000,6433.0000,8358.0000,0.3000,29453.0000,29453.0000,45167.0000,,A,329.0100
003813,20210131,2020,INDL,C,D,STD,TGT,USD,20756.0000,51248.0000,14440.0000,65696.0000,500.8770,15109.0000,0.0000,1367.0000,6765.0000,9250.0000,4368.0000,10653.0000,20125.0000,36808.0000,4368.0000,10525.0000,,93561.0000,93561.0000,14440.0000,,A,176.5300
003835,20211031,2021,INDL,C,D,STD,DE,USD,,84114.0000,18431.0000,28600.0000,308.0650,41520.0000,0.0000,1125.0000,8339.0000,10389.0000,5963.0000,6781.0000,,65680.0000,5963.0000,7726.0000,1.2000,43959.0000,43959.0000,18431.0000,,A,342.8900
003851,20211231,2021,INDL,C,D,STD,DAL,USD,15940.0000,72459.0000,3887.0000,28080.0000,639.9670,34679.0000,0.0000,0.0000,-2537.0000,-539.0000,280.0000,1098.0000,20966.0000,68572.0000,280.0000,3264.0000,,29899.0000,29899.0000,3887.0000,,A,39.0800
003863,20211231,2021,INDL,C,D,STD,DLX,USD,620.4730,3074.3840,574.3180,731.3060,42.6790,1782.1820,0.0000,52.0230,220.0140,368.7810,62.6330,34.9280,683.3580,2499.7860,62.6330,210.8210,2.9000,2022.1970,2022.1970,574.3180,,A,32.1100
